head,method,mean_auc,std_auc,min_auc,max_auc,pooled_auc,fold_aucs,mean_f1,std_f1,pooled_f1,fold_f1s,mean_acc,std_acc,pooled_acc,fold_accs,fold_thrs
Stenosis,mi-SVM,0.8784812380840636,0.03171333523038549,0.8428184281842818,0.9313459801264679,0.8790048130682093,0.931;0.869;0.843;0.854;0.895,0.5569882498453926,0.0633375056756242,0.5617977528089888,0.667;0.476;0.531;0.536;0.576,0.8435167785234899,0.02345221815185316,0.8435828877005348,0.880;0.853;0.847;0.826;0.812,3.3706;3.6193;3.7342;2.7466;2.1831
Stridor,mi-SVM,0.6585454545454545,0.1120118057532293,0.52,0.8636363636363636,0.6375661375661376,0.636;0.864;0.636;0.636;0.520,0.4803174603174603,0.06535057695838,0.47619047619047616,0.444;0.600;0.429;0.500;0.429,0.56,0.1162373051610846,0.56,0.667;0.733;0.467;0.467;0.467,2.6162;2.5152;2.1197;0.6935;1.3859
Stenosis,GatedAttention,0.9177174334444761,0.04410334708169153,0.8340861186389641,0.9587473652514302,0.9080776897272594,0.959;0.922;0.834;0.925;0.949,0.6529914938975392,0.06941690835009752,0.6498422712933754,0.730;0.708;0.531;0.638;0.658,0.8515525727069353,0.039181966020996335,0.8516042780748663,0.887;0.907;0.800;0.832;0.832,0.3528;0.9037;0.5403;0.6062;0.5214
Stridor,GatedAttention,0.6770909090909092,0.16769748442058321,0.40909090909090906,0.8636363636363636,0.6701940035273369,0.409;0.864;0.682;0.591;0.840,0.46752136752136747,0.17498630233484389,0.4727272727272727,0.167;0.667;0.444;0.444;0.615,0.6133333333333333,0.14236104336041747,0.6133333333333333,0.333;0.733;0.667;0.667;0.667,0.4608;0.4150;0.4874;0.4880;0.1849
Stenosis,DSMIL,0.9117048337360213,0.05354994529129274,0.8124059018367962,0.9606003752345216,0.9123559725800963,0.957;0.913;0.812;0.915;0.961,0.6290101625766978,0.09838793111587257,0.6273062730627307,0.717;0.655;0.514;0.745;0.514,0.8650648769574942,0.054717532821026475,0.8649732620320856,0.900;0.867;0.760;0.913;0.886,0.5173;0.5585;0.5490;0.6536;0.9435
Stridor,DSMIL,0.7367272727272727,0.09413652824707966,0.6136363636363636,0.8636363636363636,0.6666666666666667,0.659;0.864;0.727;0.614;0.820,0.5157575757575757,0.16037605027651633,0.509090909090909,0.500;0.545;0.400;0.333;0.800,0.64,0.13063945294843618,0.64,0.600;0.667;0.600;0.467;0.867,0.4960;0.4159;0.5053;0.3408;0.2377
Stenosis,SetTransformer,0.9132274155864719,0.04162252986278404,0.8461306835290575,0.9728997289972899,0.8761728815207351,0.973;0.914;0.846;0.900;0.934,0.6786857952587059,0.0627304832467998,0.6822742474916388,0.781;0.610;0.615;0.697;0.690,0.872993288590604,0.019786965037773278,0.8729946524064172,0.907;0.847;0.867;0.866;0.879,0.5937;0.5056;0.8879;0.3319;0.3142
Stridor,SetTransformer,0.6905454545454546,0.11006624601755388,0.5454545454545454,0.8863636363636364,0.5978835978835979,0.545;0.886;0.682;0.659;0.680,0.381010101010101,0.23311975882996958,0.43902439024390244,0.400;0.727;0.333;0.000;0.444,0.6933333333333332,0.06798692684790382,0.6933333333333334,0.600;0.800;0.733;0.667;0.667,0.5078;0.3109;0.5370;0.4886;0.4422
Stenosis,TransMIL,0.9234842055580426,0.03805923221982262,0.8729298404095152,0.9781113195747342,0.9131581506150032,0.945;0.889;0.873;0.931;0.978,0.7279692651628359,0.0682072728746237,0.7214285714285714,0.719;0.638;0.681;0.769;0.833,0.895821029082774,0.038158708614498264,0.8957219251336899,0.880;0.833;0.900;0.919;0.946,0.6684;0.2783;0.6463;0.6618;0.5461
Stridor,TransMIL,0.6980000000000001,0.13899687849518402,0.4772727272727273,0.9090909090909091,0.6137566137566137,0.659;0.909;0.477;0.705;0.740,0.44222222222222224,0.2341678199523465,0.4888888888888889,0.444;0.667;0.000;0.500;0.600,0.6933333333333334,0.05333333333333332,0.6933333333333334,0.667;0.733;0.600;0.733;0.733,0.3243;0.7756;0.3749;0.0656;0.0018
