head,method,mean_auc,std_auc,min_auc,max_auc,pooled_auc,fold_aucs,mean_f1,std_f1,pooled_f1,fold_f1s,mean_acc,std_acc,pooled_acc,fold_accs,fold_thrs
Stenosis,mi-SVM,0.8817209678331895,0.019548360266083878,0.8527551942186089,0.9043151969981239,0.8795031357868637,0.902;0.853;0.870;0.879;0.904,0.5418209182526217,0.1230493225162803,0.5593869731800766,0.654;0.535;0.642;0.566;0.312,0.8462639821029082,0.03549423541808243,0.8462566844919787,0.880;0.780;0.873;0.846;0.852,3.3723;2.2859;3.3150;3.4485;4.0442
Stridor,mi-SVM,0.6227272727272727,0.1298441532462336,0.49999999999999994,0.8636363636363635,0.6199294532627867,0.636;0.864;0.523;0.591;0.500,0.4321428571428571,0.09871624972203752,0.4444444444444444,0.500;0.571;0.286;0.429;0.375,0.5333333333333334,0.11925695879998877,0.5333333333333333,0.600;0.600;0.667;0.467;0.333,1.8380;1.1340;2.9978;0.8180;0.6241
Stenosis,GatedAttention,0.9399965369977364,0.03882705461032306,0.8771454381210478,0.9924953095684803,0.9434950653896641,0.961;0.922;0.877;0.947;0.992,0.758918367474908,0.07228678010332533,0.7534246575342466,0.762;0.717;0.712;0.706;0.898,0.9037762863534675,0.033742290790480425,0.9037433155080213,0.900;0.900;0.887;0.866;0.966,0.3285;0.5208;0.7212;0.3909;0.6222
Stridor,GatedAttention,0.7196363636363637,0.1503501148146997,0.5454545454545454,0.9545454545454545,0.6860670194003526,0.750;0.955;0.568;0.545;0.780,0.4626262626262626,0.1707518917908318,0.4666666666666667,0.545;0.667;0.182;0.364;0.556,0.5733333333333334,0.14360439485692011,0.5733333333333334,0.667;0.800;0.400;0.533;0.467,0.4765;0.5669;0.5639;0.2652;0.5321
Stenosis,DSMIL,0.9431764995806045,0.030141793880900623,0.8931044866004215,0.9843652282676673,0.9415382371529972,0.961;0.938;0.893;0.940;0.984,0.7445771061200634,0.0835046742875554,0.7386759581881533,0.793;0.720;0.644;0.686;0.880,0.8997494407158836,0.03970543108695836,0.8997326203208557,0.920;0.907;0.860;0.852;0.960,0.4115;0.4755;0.5365;0.1270;0.3938
Stridor,DSMIL,0.6745454545454546,0.13577448487768845,0.45454545454545453,0.8409090909090908,0.5599647266313934,0.773;0.841;0.705;0.455;0.600,0.47999999999999987,0.11274356350191841,0.48,0.667;0.500;0.400;0.333;0.500,0.6533333333333334,0.12927146286443544,0.6533333333333333,0.800;0.600;0.800;0.467;0.600,0.3760;0.7489;0.5841;0.1076;0.0909
Stenosis,SetTransformer,0.9334763720342822,0.03701814595509488,0.8891900030111413,0.9931207004377737,0.912343818367446,0.950;0.901;0.889;0.934;0.993,0.6818742345771915,0.0722437252151538,0.6787003610108303,0.737;0.655;0.562;0.772;0.683,0.8811006711409396,0.03784576499876262,0.8810160427807486,0.900;0.867;0.813;0.913;0.913,0.4772;0.8245;0.7045;0.4765;0.8725
Stridor,SetTransformer,0.7125454545454545,0.13816913817420173,0.54,0.9318181818181818,0.5149911816578483,0.682;0.932;0.795;0.614;0.540,0.41428571428571426,0.2183425505662034,0.4444444444444444,0.600;0.571;0.500;0.400;0.000,0.6666666666666667,0.0843274042711568,0.6666666666666666,0.733;0.800;0.600;0.600;0.600,0.4800;0.4814;0.6031;0.4841;0.4344
Stenosis,TransMIL,0.9262771244778442,0.03793244909166044,0.8705209274314964,0.9812382739212008,0.9137415528222083,0.947;0.902;0.871;0.931;0.981,0.7203215993046502,0.06283200858229272,0.7157190635451505,0.708;0.615;0.712;0.767;0.800,0.8864519015659955,0.03326723955052602,0.8863636363636364,0.873;0.833;0.887;0.906;0.933,0.7126;0.1886;0.5705;0.3895;0.6871
Stridor,TransMIL,0.6512727272727272,0.1334409207808571,0.5227272727272727,0.9090909090909091,0.5652557319223985,0.591;0.909;0.614;0.523;0.620,0.2782828282828283,0.15242487833806473,0.3,0.000;0.333;0.250;0.364;0.444,0.6266666666666666,0.06798692684790378,0.6266666666666667,0.600;0.733;0.600;0.533;0.667,0.4657;0.4041;0.4159;0.2797;0.4521
